iters,samples,run,position,chosen_char,correct_char,chosen_score_ns,second_char,second_score_ns,gap_ns,gap_ratio,was_correct,partial_guess
10000,20,6,0,r,r,25500,$,33,25467,772.7272727272727,true,r
10000,20,6,1,4,4,50100,o,29958,20142,1.6723412777889044,true,r4
10000,20,6,2,n,n,75975,f,57358,18617,1.324575473342864,true,r4n
10000,20,6,3,d,d,101858,a,79250,22608,1.2852744479495268,true,r4nd
10000,20,6,4,o,o,127308,V,101858,25450,1.2498576449567045,true,r4ndo
10000,20,6,5,m,m,152366,3,127591,24775,1.1941751377448253,true,r4ndom
10000,20,6,6,P,P,175216,a,152925,22291,1.145764263527873,true,r4ndomP
10000,20,6,7,@,@,204025,&,178683,25342,1.1418265867485995,true,r4ndomP@
10000,20,6,8,s,s,226525,a,205100,21425,1.1044612384202828,true,r4ndomP@s
10000,20,6,9,s,s,250850,X,229200,21650,1.094458987783595,true,r4ndomP@ss
10000,20,7,0,r,r,25500,d,41,25459,621.9512195121952,true,r
10000,20,7,1,4,4,50658,t,31341,19317,1.6163491911553556,true,r4
10000,20,7,2,n,n,76400,a,58558,17842,1.3046893678062776,true,r4n
10000,20,7,3,d,d,101933,a,81241,20692,1.2546989820410877,true,r4nd
10000,20,7,4,o,o,125150,q,101875,23275,1.2284662576687118,true,r4ndo
10000,20,7,5,m,m,150983,e,127375,23608,1.185342492639843,true,r4ndom
10000,20,7,6,P,P,177308,p,153433,23875,1.1556053782432723,true,r4ndomP
10000,20,7,7,@,@,201391,v,178216,23175,1.1300388292858106,true,r4ndomP@
10000,20,7,8,s,s,226125,p,204000,22125,1.1084558823529411,true,r4ndomP@s
10000,20,7,9,s,s,252941,F,229266,23675,1.1032643305156455,true,r4ndomP@ss
10000,20,8,0,r,r,25975,^,50,25925,519.5,true,r
10000,20,8,1,4,4,50950,e,25966,24984,1.962181314026034,true,r4
10000,20,8,2,n,n,76841,$,55916,20925,1.3742220473567495,true,r4n
10000,20,8,3,d,d,101833,*,77758,24075,1.3096144448159674,true,r4nd
10000,20,8,4,o,o,125733,2,101925,23808,1.2335835172921266,true,r4ndo
10000,20,8,5,m,m,150958,B,127350,23608,1.185378877110326,true,r4ndom
10000,20,8,6,P,P,178200,U,152858,25342,1.1657878553952035,true,r4ndomP
10000,20,8,7,@,@,200666,g,179466,21200,1.1181282248448174,true,r4ndomP@
10000,20,8,8,s,s,225208,d,203400,21808,1.1072173058013766,true,r4ndomP@s
10000,20,8,9,s,s,251866,F,229233,22633,1.0987336029280252,true,r4ndomP@ss
10000,20,9,0,r,r,25500,l,41,25459,621.9512195121952,true,r
10000,20,9,1,4,4,50391,^,25625,24766,1.9664780487804878,true,r4
10000,20,9,2,n,n,76400,x,61216,15184,1.2480397281756404,true,r4n
10000,20,9,3,d,d,101866,a,78150,23716,1.3034676903390916,true,r4nd
10000,20,9,4,o,o,125116,a,102308,22808,1.2229346678656605,true,r4ndo
10000,20,9,5,m,m,150891,i,127483,23408,1.1836166390812892,true,r4ndom
10000,20,9,6,P,P,177775,X,153391,24384,1.1589663018038867,true,r4ndomP
10000,20,9,7,@,@,202041,n,178233,23808,1.1335779569440003,true,r4ndomP@
10000,20,9,8,s,s,227525,f,204358,23167,1.1133647814130105,true,r4ndomP@s
10000,20,9,9,s,s,253633,5,229266,24367,1.1062826585712666,true,r4ndomP@ss
10000,20,10,0,r,r,25391,i,41,25350,619.2926829268292,true,r
10000,20,10,1,4,4,50316,j,25575,24741,1.967390029325513,true,r4
10000,20,10,2,n,n,81066,f,61608,19458,1.315835605765485,true,r4n
10000,20,10,3,d,d,101266,@,76400,24866,1.3254712041884817,true,r4nd
10000,20,10,4,o,o,126566,1,101866,24700,1.2424754088704768,true,r4ndo
10000,20,10,5,m,m,152750,K,127491,25259,1.1981237891302132,true,r4ndom
10000,20,10,6,P,P,175141,a,152950,22191,1.1450866296175222,true,r4ndomP
10000,20,10,7,@,@,202566,T,178291,24275,1.136153815952572,true,r4ndomP@
10000,20,10,8,s,s,226133,S,204091,22042,1.1080008427613173,true,r4ndomP@s
10000,20,10,9,s,s,252533,d,229216,23317,1.1017250104704732,true,r4ndomP@ss
10000,20,11,0,r,r,25500,h,41,25459,621.9512195121952,true,r
10000,20,11,1,4,4,50941,H,25950,24991,1.9630443159922928,true,r4
10000,20,11,2,n,n,75466,a,57058,18408,1.3226190893476812,true,r4n
10000,20,11,3,d,d,101466,e,76400,25066,1.328089005235602,true,r4nd
10000,20,11,4,o,o,125125,4,102458,22667,1.221232114622577,true,r4ndo
10000,20,11,5,m,m,151000,u,133533,17467,1.1308066170909064,true,r4ndom
10000,20,11,6,P,P,176333,B,152791,23542,1.154079756006571,true,r4ndomP
10000,20,11,7,@,@,200808,n,178341,22467,1.1259777617037026,true,r4ndomP@
10000,20,11,8,s,s,226458,J,203925,22533,1.1104965060684076,true,r4ndomP@s
10000,20,11,9,s,s,250925,D,229316,21609,1.0942324129149297,true,r4ndomP@ss
10000,20,12,0,r,r,25500,N,41,25459,621.9512195121952,true,r
10000,20,12,1,4,4,50966,e,25833,25133,1.972902876166144,true,r4
10000,20,12,2,n,n,76425,a,62783,13642,1.2172881193953777,true,r4n
10000,20,12,3,d,d,101833,b,76400,25433,1.332892670157068,true,r4nd
10000,20,12,4,o,o,128125,$,103166,24959,1.2419304809724134,true,r4ndo
10000,20,12,5,m,m,154541,g,129025,25516,1.1977601240069753,true,r4ndom
10000,20,12,6,P,P,176216,9,154091,22125,1.1435839860861439,true,r4ndomP
10000,20,12,7,@,@,202883,G,180691,22192,1.1228174065116692,true,r4ndomP@
10000,20,12,8,s,s,225283,d,205158,20125,1.0980951266828494,true,r4ndomP@s
10000,20,12,9,s,s,250825,6,231075,19750,1.0854700854700854,true,r4ndomP@ss
10000,20,13,0,r,r,25733,Q,58,25675,443.67241379310343,true,r
10000,20,13,1,4,4,51825,0,26291,25534,1.971206876878019,true,r4
10000,20,13,2,n,n,76925,F,52116,24809,1.4760342313301098,true,r4n
10000,20,13,3,d,d,102450,a,77308,25142,1.3252186060951001,true,r4nd
10000,20,13,4,o,o,126583,a,110175,16408,1.1489267075107783,true,r4ndo
10000,20,13,5,m,m,151375,!,128333,23042,1.1795485183078398,true,r4ndom
10000,20,13,6,P,P,176250,v,154733,21517,1.1390588949997738,true,r4ndomP
10000,20,13,7,@,@,201758,b,178200,23558,1.1321997755331088,true,r4ndomP@
10000,20,13,8,s,s,226866,*,208833,18033,1.0863512950539427,true,r4ndomP@s
10000,20,13,9,s,s,257450,8,234600,22850,1.0973998294970162,true,r4ndomP@ss
10000,20,14,0,r,r,25375,q,41,25334,618.9024390243902,true,r
10000,20,14,1,4,4,50633,K,25500,25133,1.9856078431372548,true,r4
10000,20,14,2,n,n,76400,g,53650,22750,1.424044734389562,true,r4n
10000,20,14,3,d,d,101883,a,82725,19158,1.2315865820489573,true,r4nd
10000,20,14,4,o,o,127325,N,101933,25392,1.2491048041360502,true,r4ndo
10000,20,14,5,m,m,152333,I,127350,24983,1.1961758932076954,true,r4ndom
10000,20,14,6,P,P,176216,r,154275,21941,1.1422200615783504,true,r4ndomP
10000,20,14,7,@,@,203616,2,180616,23000,1.1273419852061832,true,r4ndomP@
10000,20,14,8,s,s,227658,a,204941,22717,1.1108465363202091,true,r4ndomP@s
10000,20,14,9,s,s,256366,N,232083,24283,1.1046306709237643,true,r4ndomP@ss
10000,20,15,0,r,r,25500,&,33,25467,772.7272727272727,true,r
10000,20,15,1,4,4,50383,B,25533,24850,1.9732503035287667,true,r4
10000,20,15,2,n,n,75525,c,61791,13734,1.2222653784531727,true,r4n
10000,20,15,3,d,d,101833,H,76458,25375,1.3318815558868922,true,r4nd
10000,20,15,4,o,o,127191,c,101925,25266,1.247888153053716,true,r4ndo
10000,20,15,5,m,m,152508,5,127383,25125,1.1972398200701821,true,r4ndom
10000,20,15,6,P,P,178016,l,153225,24791,1.1617947462881384,true,r4ndomP
10000,20,15,7,@,@,201900,8,178341,23559,1.1321008629535552,true,r4ndomP@
10000,20,15,8,s,s,226775,w,203733,23042,1.1130990070337157,true,r4ndomP@s
10000,20,15,9,s,s,252750,p,229150,23600,1.102989308313332,true,r4ndomP@ss
10000,20,16,0,r,r,25375,b,41,25334,618.9024390243902,true,r
10000,20,16,1,4,4,50941,I,25525,25416,1.9957296767874633,true,r4
10000,20,16,2,n,n,76400,a,55650,20750,1.3728661275831087,true,r4n
10000,20,16,3,d,d,101233,g,76516,24717,1.3230304772857964,true,r4nd
10000,20,16,4,o,o,127300,6,102566,24734,1.2411520386872843,true,r4ndo
10000,20,16,5,m,m,150908,2,127333,23575,1.1851444637289625,true,r4ndom
10000,20,16,6,P,P,176183,f,152991,23192,1.15159061644149,true,r4ndomP
10000,20,16,7,@,@,203341,0,178775,24566,1.1374129492378688,true,r4ndomP@
10000,20,16,8,s,s,229225,x,203916,25309,1.1241148315973244,true,r4ndomP@s
10000,20,16,9,s,s,252033,t,229350,22683,1.0989012426422498,true,r4ndomP@ss
10000,20,17,0,r,r,25500,$,41,25459,621.9512195121952,true,r
10000,20,17,1,4,4,50950,T,26216,24734,1.9434696368629845,true,r4
10000,20,17,2,n,n,76575,@,51925,24650,1.4747231584015408,true,r4n
10000,20,17,3,d,d,101858,$,76400,25458,1.3332198952879581,true,r4nd
10000,20,17,4,o,o,127300,j,101866,25434,1.249680953409381,true,r4ndo
10000,20,17,5,m,m,152150,z,127400,24750,1.194270015698587,true,r4ndom
10000,20,17,6,P,P,176758,F,152816,23942,1.156672076222385,true,r4ndomP
10000,20,17,7,@,@,203016,G,183583,19433,1.1058540278783984,true,r4ndomP@
10000,20,17,8,s,s,226500,a,203783,22717,1.111476423450435,true,r4ndomP@s
10000,20,17,9,s,s,250600,I,229733,20867,1.0908315305158598,true,r4ndomP@ss
10000,20,18,0,r,r,25500,v,50,25450,510,true,r
10000,20,18,1,4,4,50125,X,27966,22159,1.7923550025030395,true,r4
10000,20,18,2,n,n,76525,f,54383,22142,1.4071492929775848,true,r4n
10000,20,18,3,d,d,101850,a,83125,18725,1.2252631578947368,true,r4nd
10000,20,18,4,o,o,127300,7,102000,25300,1.2480392156862745,true,r4ndo
10000,20,18,5,m,m,151300,j,127875,23425,1.1831867057673509,true,r4ndom
10000,20,18,6,P,P,177666,2,152850,24816,1.1623552502453385,true,r4ndomP
10000,20,18,7,@,@,201250,Y,178291,22959,1.1287726245295613,true,r4ndomP@
10000,20,18,8,s,s,227783,V,203700,24083,1.1182277859597447,true,r4ndomP@s
10000,20,18,9,s,s,253941,^,229458,24483,1.1066992652250085,true,r4ndomP@ss
10000,20,19,0,r,r,25375,e,33,25342,768.939393939394,true,r
10000,20,19,1,4,4,50958,c,25750,25208,1.9789514563106796,true,r4
10000,20,19,2,n,n,76050,a,62600,13450,1.214856230031949,true,r4n
10000,20,19,3,d,d,101866,a,81483,20383,1.2501503381073353,true,r4nd
10000,20,19,4,o,o,125125,a,105766,19359,1.1830361363765294,true,r4ndo
10000,20,19,5,m,m,151000,p,135858,15142,1.1114546070161493,true,r4ndom
10000,20,19,6,P,P,176533,a,156558,19975,1.1275884975536223,true,r4ndomP
10000,20,19,7,@,@,202100,2,179633,22467,1.1250716739129225,true,r4ndomP@
10000,20,19,8,s,s,225241,0,203800,21441,1.105206084396467,true,r4ndomP@s
10000,20,19,9,s,s,252458,%,234116,18342,1.078345777306976,true,r4ndomP@ss
10000,20,20,0,r,r,25500,B,75,25425,340,true,r
10000,20,20,1,4,4,50958,&,26316,24642,1.9363885088919288,true,r4
10000,20,20,2,n,n,76083,c,52325,23758,1.454046822742475,true,r4n
10000,20,20,3,d,d,100158,o,82300,17858,1.2169866342648845,true,r4nd
10000,20,20,4,o,o,127325,a,109675,17650,1.1609300205151585,true,r4ndo
10000,20,20,5,m,m,152758,h,127358,25400,1.1994378052419166,true,r4ndom
10000,20,20,6,P,P,176933,4,154133,22800,1.1479241953377928,true,r4ndomP
10000,20,20,7,@,@,203716,x,178925,24791,1.1385552605840437,true,r4ndomP@
10000,20,20,8,s,s,229175,r,206075,23100,1.1120951110032755,true,r4ndomP@s
10000,20,20,9,s,s,253525,f,230500,23025,1.099891540130152,true,r4ndomP@ss
10000,20,21,0,r,r,25508,b,41,25467,622.1463414634146,true,r
10000,20,21,1,4,4,50633,K,25500,25133,1.9856078431372548,true,r4
10000,20,21,2,n,n,76433,f,55266,21167,1.3830022075055188,true,r4n
10000,20,21,3,d,d,101841,a,82775,19066,1.2303352461491996,true,r4nd
10000,20,21,4,o,o,126008,X,101866,24142,1.2369976243300023,true,r4ndo
10000,20,21,5,m,m,150458,N,128016,22442,1.1753062117235347,true,r4ndom
10000,20,21,6,P,P,176608,k,152808,23800,1.1557510078006388,true,r4ndomP
10000,20,21,7,@,@,201466,^,178308,23158,1.1298763936559213,true,r4ndomP@
10000,20,21,8,s,s,229208,a,204175,25033,1.12260560793437,true,r4ndomP@s
10000,20,21,9,s,s,254775,7,230558,24217,1.1050364767216927,true,r4ndomP@ss
10000,20,22,0,r,r,25500,a,41,25459,621.9512195121952,true,r
10000,20,22,1,4,4,50966,9,25533,25433,1.9960834997845924,true,r4
10000,20,22,2,n,n,76400,z,55500,20900,1.3765765765765765,true,r4n
10000,20,22,3,d,d,101841,a,77200,24641,1.3191839378238341,true,r4nd
10000,20,22,4,o,o,125950,e,101908,24042,1.235918671743141,true,r4ndo
10000,20,22,5,m,m,151466,a,127850,23616,1.1847164646069612,true,r4ndom
10000,20,22,6,P,P,175933,y,152866,23067,1.1508968639200345,true,r4ndomP
10000,20,22,7,@,@,200275,x,178358,21917,1.1228820686484486,true,r4ndomP@
10000,20,22,8,s,s,225983,*,203891,22092,1.1083520116140486,true,r4ndomP@s
10000,20,22,9,s,s,251500,x,229416,22084,1.096261812602434,true,r4ndomP@ss
10000,20,23,0,r,r,25400,x,50,25350,508,true,r
10000,20,23,1,4,4,50958,z,25500,25458,1.9983529411764707,true,r4
10000,20,23,2,n,n,75533,a,57175,18358,1.3210843900306077,true,r4n
10000,20,23,3,d,d,101616,g,76533,25083,1.3277409744815962,true,r4nd
10000,20,23,4,o,o,125133,N,101891,23242,1.2281065059720682,true,r4ndo
10000,20,23,5,m,m,152500,@,127641,24859,1.1947571705016413,true,r4ndom
10000,20,23,6,P,P,180458,p,153008,27450,1.179402384189062,true,r4ndomP
10000,20,23,7,@,@,201075,P,178316,22759,1.1276329661948452,true,r4ndomP@
10000,20,23,8,s,s,226733,R,205233,21500,1.104758981255451,true,r4ndomP@s
10000,20,23,9,s,s,256108,c,233566,22542,1.0965123348432564,true,r4ndomP@ss
10000,20,24,0,r,r,25500,&,33,25467,772.7272727272727,true,r
10000,20,24,1,4,4,50983,q,25658,25325,1.9870215917062903,true,r4
10000,20,24,2,n,n,75525,a,54200,21325,1.393450184501845,true,r4n
10000,20,24,3,d,d,101866,j,76858,25008,1.3253792708631502,true,r4nd
10000,20,24,4,o,o,127175,u,101875,25300,1.2483435582822087,true,r4ndo
10000,20,24,5,m,m,151825,1,127391,24434,1.1918031886083005,true,r4ndom
10000,20,24,6,P,P,176141,V,153533,22608,1.1472517308982433,true,r4ndomP
10000,20,24,7,@,@,202958,b,178325,24633,1.138135426889107,true,r4ndomP@
10000,20,24,8,s,s,227366,7,203950,23416,1.1148124540328512,true,r4ndomP@s
10000,20,24,9,s,s,254591,@,229225,25366,1.1106598320427528,true,r4ndomP@ss
10000,20,25,0,r,r,25358,b,50,25308,507.16,true,r
10000,20,25,1,4,4,50766,b,25500,25266,1.9908235294117647,true,r4
10000,20,25,2,n,n,76400,f,60125,16275,1.2706860706860708,true,r4n
10000,20,25,3,d,d,101858,e,76400,25458,1.3332198952879581,true,r4nd
10000,20,25,4,o,o,125958,Q,101891,24067,1.2362033938228107,true,r4ndo
10000,20,25,5,m,m,150966,%,127500,23466,1.1840470588235295,true,r4ndom
10000,20,25,6,P,P,176525,d,152850,23675,1.1548904154399737,true,r4ndomP
10000,20,25,7,@,@,202091,d,178408,23683,1.1327462894040625,true,r4ndomP@
10000,20,25,8,s,s,228775,f,203758,25017,1.122778001354548,true,r4ndomP@s
10000,20,25,9,s,s,253908,@,229166,24742,1.107965404990269,true,r4ndomP@ss
10000,20,26,0,r,r,25500,c,33,25467,772.7272727272727,true,r
10000,20,26,1,4,4,50858,a,25566,25292,1.9892826410075881,true,r4
10000,20,26,2,n,n,75500,a,59375,16125,1.2715789473684211,true,r4n
10000,20,26,3,d,d,101283,J,76425,24858,1.3252600588812562,true,r4nd
10000,20,26,4,o,o,126625,A,102858,23767,1.2310661300044723,true,r4ndo
10000,20,26,5,m,m,152391,5,127400,24991,1.1961616954474097,true,r4ndom
10000,20,26,6,P,P,177250,4,152925,24325,1.1590649010953082,true,r4ndomP
10000,20,26,7,@,@,203116,h,178291,24825,1.13923866039228,true,r4ndomP@
10000,20,26,8,s,s,227675,y,203908,23767,1.1165574670930027,true,r4ndomP@s
10000,20,26,9,s,s,253875,l,229233,24642,1.107497611600424,true,r4ndomP@ss
10000,20,27,0,r,r,25500,f,50,25450,510,true,r
10000,20,27,1,4,4,51250,9,26558,24692,1.9297386851419536,true,r4
10000,20,27,2,n,n,77033,f,64016,13017,1.203339790052487,true,r4n
10000,20,27,3,d,d,101850,v,76841,25009,1.3254642703764916,true,r4nd
10000,20,27,4,o,o,126750,k,102033,24717,1.242245155978948,true,r4ndo
10000,20,27,5,m,m,150916,f,127341,23575,1.1851328323163788,true,r4ndom
10000,20,27,6,P,P,176525,*,152933,23592,1.1542636317864685,true,r4ndomP
10000,20,27,7,@,@,204175,#,179300,24875,1.138733965421082,true,r4ndomP@
10000,20,27,8,s,s,230041,Y,206041,24000,1.1164816711237084,true,r4ndomP@s
10000,20,27,9,s,s,256241,u,233275,22966,1.098450326867431,true,r4ndomP@ss
10000,20,28,0,r,r,25800,q,41,25759,629.2682926829268,true,r
10000,20,28,1,4,4,50683,h,25866,24817,1.9594448310523467,true,r4
10000,20,28,2,n,n,76316,f,62708,13608,1.2170058046820182,true,r4n
10000,20,28,3,d,d,103841,f,78791,25050,1.3179297127844551,true,r4nd
10000,20,28,4,o,o,128516,k,105166,23350,1.2220299336287392,true,r4ndo
10000,20,28,5,m,m,152766,B,129916,22850,1.1758828781674313,true,r4ndom
10000,20,28,6,P,P,179825,q,156700,23125,1.1475749840459477,true,r4ndomP
10000,20,28,7,@,@,202841,i,186383,16458,1.0883020447143785,true,r4ndomP@
10000,20,28,8,s,s,226341,i,203941,22400,1.109835687772444,true,r4ndomP@s
10000,20,28,9,s,s,252425,a,229341,23084,1.1006536118705335,true,r4ndomP@ss
10000,20,29,0,r,r,25500,D,41,25459,621.9512195121952,true,r
10000,20,29,1,4,4,50941,*,30708,20233,1.6588836785202552,true,r4
10000,20,29,2,n,n,75975,f,61200,14775,1.241421568627451,true,r4n
10000,20,29,3,d,d,102416,g,76941,25475,1.3310978541999714,true,r4nd
10000,20,29,4,o,o,129100,k,103758,25342,1.2442414078914397,true,r4ndo
10000,20,29,5,m,m,151783,5,132041,19742,1.149514166054483,true,r4ndom
10000,20,29,6,P,P,175166,o,158091,17075,1.1080074134517461,true,r4ndomP
10000,20,29,7,@,@,203075,h,178350,24725,1.1386319035604149,true,r4ndomP@
10000,20,29,8,s,s,226941,Y,205291,21650,1.1054600542644344,true,r4ndomP@s
10000,20,29,9,s,s,252441,T,229650,22791,1.0992423252775962,true,r4ndomP@ss
10000,20,30,0,r,r,25500,g,50,25450,510,true,r
10000,20,30,1,4,4,50383,t,25841,24542,1.9497310475600789,true,r4
10000,20,30,2,n,n,78425,f,59150,19275,1.3258664412510566,true,r4n
10000,20,30,3,d,d,101850,a,87850,14000,1.159362549800797,true,r4nd
10000,20,30,4,o,o,127358,v,105358,22000,1.2088118605136773,true,r4ndo
10000,20,30,5,m,m,152358,n,127375,24983,1.1961373895976448,true,r4ndom
10000,20,30,6,P,P,176666,T,153883,22783,1.148054041057167,true,r4ndomP
10000,20,30,7,@,@,201116,B,181708,19408,1.1068087260880093,true,r4ndomP@
10000,20,30,8,s,s,226591,e,207233,19358,1.0934117635704739,true,r4ndomP@s
10000,20,30,9,s,s,252141,8,229316,22825,1.099535139283783,true,r4ndomP@ss
10000,20,31,0,r,r,25500,B,41,25459,621.9512195121952,true,r
10000,20,31,1,4,4,50350,N,30458,19892,1.6530960667148205,true,r4
10000,20,31,2,n,n,76400,f,51808,24592,1.4746757257566399,true,r4n
10000,20,31,3,d,d,101408,%,76400,25008,1.3273298429319371,true,r4nd
10000,20,31,4,o,o,125833,c,101866,23967,1.2352796811497457,true,r4ndo
10000,20,31,5,m,m,151566,o,127366,24200,1.190003611638899,true,r4ndom
10000,20,31,6,P,P,178016,p,152858,25158,1.164584123827343,true,r4ndomP
10000,20,31,7,@,@,201591,9,178308,23283,1.1305774278215224,true,r4ndomP@
10000,20,31,8,s,s,228341,h,203875,24466,1.1200049049662784,true,r4ndomP@s
10000,20,31,9,s,s,252691,y,229675,23016,1.1002111679547186,true,r4ndomP@ss
10000,20,32,0,r,r,25500,z,41,25459,621.9512195121952,true,r
10000,20,32,1,4,4,50841,2,31308,19533,1.6238980452280567,true,r4
10000,20,32,2,n,n,75100,c,60808,14292,1.235034863833706,true,r4n
10000,20,32,3,d,d,100158,a,85750,14408,1.1680233236151603,true,r4nd
10000,20,32,4,o,o,127000,$,101866,25134,1.2467359079575129,true,r4ndo
10000,20,32,5,m,m,152741,M,127358,25383,1.1993043232462821,true,r4ndom
10000,20,32,6,P,P,176016,B,152900,23116,1.1511837802485285,true,r4ndomP
10000,20,32,7,@,@,203725,A,178433,25292,1.1417450807866258,true,r4ndomP@
10000,20,32,8,s,s,226858,b,203900,22958,1.1125944090240314,true,r4ndomP@s
10000,20,32,9,s,s,251941,b,229275,22666,1.098859448260822,true,r4ndomP@ss
10000,20,33,0,r,r,25500,M,41,25459,621.9512195121952,true,r
10000,20,33,1,4,4,50950,t,25516,25434,1.9967863301457909,true,r4
10000,20,33,2,n,n,76400,f,61200,15200,1.2483660130718954,true,r4n
10000,20,33,3,d,d,101333,a,79916,21417,1.2679938935882678,true,r4nd
10000,20,33,4,o,o,125833,a,101891,23942,1.2349765926333043,true,r4ndo
10000,20,33,5,m,m,150825,#,127608,23217,1.1819400037615198,true,r4ndom
10000,20,33,6,P,P,178050,t,153950,24100,1.1565443325755116,true,r4ndomP
10000,20,33,7,@,@,202700,j,178291,24409,1.1369053962342464,true,r4ndomP@
10000,20,33,8,s,s,228375,I,203733,24642,1.1209524230242522,true,r4ndomP@s
10000,20,33,9,s,s,253325,$,230358,22967,1.0997013344446471,true,r4ndomP@ss
10000,20,34,0,r,r,25500,z,50,25450,510,true,r
10000,20,34,1,4,4,50100,H,25583,24517,1.9583317046476176,true,r4
10000,20,34,2,n,n,75250,a,56441,18809,1.333250651122411,true,r4n
10000,20,34,3,d,d,100750,a,82525,18225,1.220842169039685,true,r4nd
10000,20,34,4,o,o,137483,g,102150,35333,1.3458932941752324,true,r4ndo
10000,20,34,5,m,m,152041,6,127466,24575,1.1927965104420002,true,r4ndom
10000,20,34,6,P,P,176616,m,153050,23566,1.1539758248938254,true,r4ndomP
10000,20,34,7,@,@,202758,d,178233,24525,1.1376007810001514,true,r4ndomP@
10000,20,34,8,s,s,230616,l,206616,24000,1.1161575095829945,true,r4ndomP@s
10000,20,34,9,s,s,254516,@,229766,24750,1.1077182873009932,true,r4ndomP@ss
10000,20,35,0,r,r,25341,a,41,25300,618.0731707317074,true,r
10000,20,35,1,4,4,50758,D,25500,25258,1.9905098039215687,true,r4
10000,20,35,2,n,n,76400,g,53483,22917,1.428491296299759,true,r4n
10000,20,35,3,d,d,101833,a,81891,19942,1.2435188238023716,true,r4nd
10000,20,35,4,o,o,126391,j,101850,24541,1.240952380952381,true,r4ndo
10000,20,35,5,m,m,151683,e,127325,24358,1.1913057137247203,true,r4ndom
10000,20,35,6,P,P,178250,a,152891,25359,1.1658632620625151,true,r4ndomP
10000,20,35,7,@,@,200850,*,178333,22517,1.1262637874089485,true,r4ndomP@
10000,20,35,8,s,s,229183,r,203800,25383,1.1245485770363102,true,r4ndomP@s
10000,20,35,9,s,s,251850,a,229250,22600,1.0985823336968374,true,r4ndomP@ss
10000,20,36,0,r,r,25500,f,41,25459,621.9512195121952,true,r
10000,20,36,1,4,4,50950,Y,30500,20450,1.6704918032786886,true,r4
10000,20,36,2,n,n,75100,a,60350,14750,1.2444076222038112,true,r4n
10000,20,36,3,d,d,101283,0,76400,24883,1.325693717277487,true,r4nd
10000,20,36,4,o,o,125133,4,101875,23258,1.2282993865030676,true,r4ndo
10000,20,36,5,m,m,152750,u,127391,25359,1.1990642981058317,true,r4ndom
10000,20,36,6,P,P,176125,a,155291,20834,1.134161026717582,true,r4ndomP
10000,20,36,7,@,@,203066,z,179483,23583,1.1313940596045309,true,r4ndomP@
10000,20,36,8,s,s,226716,&,203841,22875,1.112219818387861,true,r4ndomP@s
10000,20,36,9,s,s,251766,V,230683,21083,1.0913938174898021,true,r4ndomP@ss
10000,20,37,0,r,r,25358,C,41,25317,618.4878048780488,true,r
10000,20,37,1,4,4,50591,z,25500,25091,1.9839607843137255,true,r4
10000,20,37,2,n,n,75475,a,54500,20975,1.3848623853211008,true,r4n
